x0000,y0000
171.9668626403,-0.0125635321
172.055050775,-0.0216982248
172.1432389097,-0.0234565037
172.2314270444,-0.0173276466
172.3196151790,-0.0054177288
172.4078033137,0.0082489103
172.4959914484,0.0190642573
172.5841795831,0.0233762881
172.6723677178,0.0197231821
172.7605558525,0.0093396269
172.8487439872,-0.0042487084
172.9369321219,-0.0164142824
173.0251202565,-0.0229987370
173.1133083912,-0.0217297484
173.2014965259,-0.0129989067
173.2896846606,0.0002652096
173.3778727953,0.0135836576
173.46606093,0.0224352873
173.5542490647,0.0237767587
173.6424371994,0.0170686005
173.7306253340,0.0044699403
173.8188134687,-0.0098616995
173.9070016034,-0.0211363962
173.9951897381,-0.0255165361
174.0833778728,-0.0214016718
174.1715660075,-0.0099914520
174.2597541422,0.0050649174
174.3479422769,0.0188312057
174.4361304115,0.0266912738
174.5243185462,0.0258816690
174.6125066809,0.0164450593
174.7006948156,0.0012805206
174.7888829503,-0.0147444283
174.877071085,-0.0263515714
174.9652592197,-0.0295818644
175.0534473544,-0.0231341555
175.1416354890,-0.0088634085
175.2298236237,0.008750583
175.3180117584,0.0240076267
175.4061998931,0.0318342422
175.4943880278,0.0294691868
175.5825761625,0.0174206225
175.6707642972,-0.0006154101
175.7589524319,-0.0189054353
175.8471405665,-0.0315048429
175.9353287012,-0.0341865014
176.0235168359,-0.0258708393
176.1117049706,-0.0090025204
176.1998931053,0.0111515061
176.28808124,0.0281619077
176.3762693747,0.0365114889
176.4644575094,0.0333331353
176.5526456440,0.0194388318
176.6408337787,-0.0009269350
176.7290219134,-0.0213843367
176.8172100481,-0.035385989
176.9053981828,-0.038375977
176.9935863175,-0.0292069744
177.0817744522,-0.0105999607
177.1699625869,0.0116764805
177.2581507215,0.0306140882
177.3463388562,0.040160529
177.4345269909,0.0371598845
177.5227151256,0.0223835047
177.6109032603,0.0003561276
177.699091395,-0.0220740678
177.7872795297,-0.0378182850
177.8754676644,-0.0418327487
177.9636557990,-0.0327165122
178.0518439337,-0.0131928352
178.1400320684,0.0106967370
178.2282202031,0.031469852
178.3164083378,0.0425557032
178.4045964725,0.0403873171
178.4927846072,0.0255225651
178.5809727418,0.0025485552
178.6691608765,-0.0213791099
178.7573490112,-0.0387456185
178.8455371459,-0.0440612381
178.9337252806,-0.0355805808
179.0219134153,-0.0159083624
179.11010155,0.0088355612
179.1982896847,0.0309051711
179.2864778193,0.0433657621
179.3746659540,0.0422850382
179.4628540887,0.0279817978
179.5510422234,0.004923014
179.6392303581,-0.0196732147
179.7274184928,-0.038092028
179.8156066275,-0.0445739766
179.9037947622,-0.0371029687
179.9919828968,-0.0180463369
180.0801710315,0.006607867
180.1683591662,0.0291143018
180.2565473009,0.0424432172
180.3447354356,0.0424539314
180.4329235703,0.0292085498
180.521111705,0.0069177043
180.6092998397,-0.0173745188
180.6974879743,-0.0360577997
180.7856761090,-0.0433149229
180.8738642437,-0.0369642213
180.9620523784,-0.0191012095
181.0502405131,0.0045646813
181.1384286478,0.0265729613
181.2266167825,0.0400383521
181.3148049172,0.0408344705
181.4029930518,0.0288456764
181.4911811865,0.0079919273
181.5793693212,-0.0150839801
181.6675574559,-0.0331057083
181.7557455906,-0.0404857276
181.8439337253,-0.0350462310
181.93212186,-0.0186934304
182.0203099947,0.0032727269
182.1084981293,0.023848768
182.1966862640,0.0365844607
182.2848743987,0.0375918907
182.3730625334,0.0267665495
182.4612506681,0.0077274283
182.5494388028,-0.0133619854
182.6376269375,-0.0298070736
182.7258150722,-0.0364897651
182.8140032068,-0.0314955144
182.9021913415,-0.0166388219
182.9903794762,0.0031637119
183.0785676109,0.0215250594
183.1667557456,0.0326321426
183.2549438803,0.0331143698
183.343132015,0.0230556536
183.4313201497,0.0059087812
183.5195082843,-0.012687347
183.6076964190,-0.0267454324
183.6958845537,-0.031867415
183.7840726884,-0.0266287412
183.8722608231,-0.0129654037
183.9604489578,0.0045158239
184.0486370925,0.0200832842
184.1368252272,0.0287447006
184.2250133618,0.0278706800
184.3132014965,0.0179784879
184.4013896312,0.0025154734
184.4895777659,-0.013343768
184.5777659006,-0.024397634
184.6659540353,-0.0271471366
184.75414217,-0.0208873760
184.8423303046,-0.0079008468
184.9305184393,0.0073758592
185.0187065740,0.0198323158
185.1068947087,0.0254003683
185.1950828434,0.0223744676
185.2832709781,0.0119444342
185.3714591128,-0.0022580211
185.4596472475,-0.0154036751
185.5478353821,-0.0230875916
185.6360235168,-0.0228099813
185.7242116515,-0.0147820441
185.8123997862,-0.0018358887
185.9005879209,0.0115786957
185.9887760556,0.0208871265
186.0769641903,0.0229566516
186.165152325,0.0171281587
186.2533404596,0.0054465998
186.3415285943,-0.0080655397
186.4297167290,-0.0187678642
186.5179048637,-0.0229841605
186.6060929984,-0.0192489452
186.6942811331,-0.0088137620
186.7824692678,0.0047609214
186.8706574025,0.0168265562
186.9588455371,0.02320817
187.0470336718,0.0216489431
187.1352218065,0.0125762533
187.2234099412,-0.0009891554
187.3115980759,-0.0144561722
187.3997862106,-0.0231950215
187.4879743453,-0.024125194
187.57616248,-0.016773946
187.6643506146,-0.0034797174
187.7525387493,0.0113451403
187.8407268840,0.0226846728
187.9289150187,0.0265935328
188.0171031534,0.0215711919
188.1052912881,0.0090933837
188.1934794228,-0.0068035832
188.2816675575,-0.0208427136
188.3698556921,-0.0282419754
188.4580438268,-0.0263418900
188.5462319615,-0.0155425730
188.6344200962,0.0007741479
188.7226082309,0.0172967449
188.8107963656,0.0285271001
188.8989845003,0.0305863572
188.987172635,0.0225632420
189.0753607696,0.0068616634
189.1635489043,-0.0115118725
189.2517370390,-0.0265556822
189.3399251737,-0.0332294147
189.4281133084,-0.029132373
189.5163014431,-0.0153654202
189.6044895778,0.0037755585
189.6926777125,0.0221305089
189.7808658471,0.0336792713
189.8690539818,0.0344997936
189.9572421165,0.0241011864
190.0454302512,0.0056474231
190.1336183859,-0.0150128683
190.2218065206,-0.0311963546
190.3099946553,-0.0375663573
190.39818279,-0.0318703126
190.4863709246,-0.0157420763
190.5745590593,0.0057795069
190.6627471940,0.0258173826
190.7509353287,0.0378633425
190.8391234634,0.0379000245
190.9273115981,0.0257264918
191.0154997328,0.0050907924
191.1036878675,-0.0174852716
191.1918760021,-0.0347563788
191.2800641368,-0.0410955870
191.3682522715,-0.0343248120
191.4564404062,-0.0164548072
191.5446285409,0.0069083425
191.6328166756,0.0283429146
191.7210048103,0.0409578666
191.8091929449,0.0406275241
191.8973810796,0.0273311888
191.9855692143,0.0052040484
192.0737573490,-0.0187536066
192.1619454837,-0.0369101665
192.2501336184,-0.0434272168
192.3383217531,-0.0361582756
192.4265098878,-0.0173399624
192.5146980224,0.0070857104
192.6028861571,0.0293601885
192.6910742918,0.042385212
192.7792624265,0.0419834338
192.8674505612,0.0282554767
192.9556386959,0.0055404220
193.0438268306,-0.0189432545
193.1320149653,-0.0374052788
193.2202030999,-0.0439694348
193.3083912346,-0.0365470374
193.3965793693,-0.0175167792
193.4847675040,0.0070544437
193.5729556387,0.0293364416
193.6611437734,0.0422462671
193.7493319081,0.0417037321
193.8375200428,0.0279221899
193.9257081774,0.0053401388
194.0138963121,-0.0188276713
194.1020844468,-0.0368872555
194.1902725815,-0.0431312852
194.2784607162,-0.0356439096
194.3666488509,-0.0168884771
194.4548369856,0.0070892676
194.5430251203,0.0286298468
194.6312132549,0.0409015852
194.7194013896,0.0400884391
194.8075895243,0.0265778929
194.8957776590,0.0047951247
194.9839657937,-0.0182352243
195.0721539284,-0.0351734132
195.1603420631,-0.0406984662
195.2485301978,-0.0331988277
195.3367183324,-0.0152424375
195.4249064671,0.0073015827
195.5130946018,0.0271694743
195.6012827365,0.0380599246
195.6894708712,0.036627009
195.7776590059,0.0235221264
195.8658471406,0.0031326585
195.9540352753,-0.0178909959
196.0422234099,-0.0327948905
196.1304115446,-0.0369101473
196.2185996793,-0.0291105813
196.3067878140,-0.0121185654
196.3949759487,0.0084289874
196.4831640834,0.0258596846
196.5713522181,0.0346221931
196.6595403528,0.0320733032
196.7477284874,0.0192739391
196.8359166221,0.0005729739
196.9241047568,-0.0178527234
197.0122928915,-0.0300511818
197.1004810262,-0.0322098906
197.1886691609,-0.0238637462
197.2768572956,-0.0079810201
197.3650454303,0.0100842642
197.4532335649,0.0243785471
197.5414216996,0.0303241821
197.6296098343,0.0261797874
197.7177979690,0.0135525714
197.8059861037,-0.0031927820
197.8941742384,-0.018440262
197.9823623731,-0.0271867429
198.0705505077,-0.0266930553
198.1587386424,-0.0173443650
198.2469267771,-0.0024531022
198.3351149118,0.0128885551
198.4233030465,0.0235529713
198.5114911812,0.0260801047
198.5996793159,0.0198036378
198.6878674506,0.0070308403
198.7760555852,-0.0077975775
198.8642437199,-0.0196262159
198.9524318546,-0.0245084837
199.0406199893,-0.0209228963
199.128808124,-0.0102413482
199.2169962587,0.0037644043
199.3051843934,0.0162475935
199.3933725281,0.022941325
199.4815606627,0.0216062750
199.5697487974,0.0127892599
199.6579369321,-0.0003995695
199.7461250668,-0.0133602368
199.8343132015,-0.0215982708
199.9225013362,-0.0222742299
200.0106894709,-0.0151639318
200.0988776056,-0.0027446602
200.1870657402,0.0106695924
200.2752538749,0.0204120043
200.3634420096,0.0230678967
200.4516301443,0.0176721614
200.539818279,0.0060429019
200.6280064137,-0.0078219604
200.7161945484,-0.0191079780
200.8043826831,-0.0238488087
200.8925708177,-0.0202932579
200.9807589524,-0.009547476
201.0689470871,0.0047720197
201.1571352218,0.0177567069
201.2453233565,0.02486903
201.3335114912,0.0235239532
201.4216996259,0.014004484
201.5098877606,-0.0005885203
201.5980758952,-0.0153409278
201.6862640299,-0.0251880666
201.7744521646,-0.0266350732
201.8626402993,-0.0189832573
201.950828434,-0.0046326083
202.0390165687,0.0116834289
202.1272047034,0.0244480652
202.2153928381,0.0292255842
202.3035809727,0.0241952903
202.3917691074,0.0108139245
202.4799572421,-0.0065947722
202.5681453768,-0.0222478914
202.6563335115,-0.030823389
202.7445216462,-0.0292533699
202.8327097809,-0.0178172028
202.9208979156,-0.0001092551
203.0090860502,0.0180946808
203.0972741849,0.0307199779
203.1854623196,0.0334301022
203.2736504543,0.0250983529
203.361838589,0.008251934
203.4500267237,-0.0116920250
203.5382148584,-0.0281818272
203.6264029931,-0.0356755279
203.7145911277,-0.0315061148
203.8027792624,-0.0168229612
203.8909673971,0.0037302180
203.9791555318,0.0234807083
204.0673436665,0.0359040837
204.1555318012,0.0367821501
204.2437199359,0.0256205902
204.3319080706,0.005880578
204.4200962052,-0.0161052347
204.5082843399,-0.0331723362
204.5964724746,-0.0396562281
204.6846606093,-0.0332846574
204.772848744,-0.0159632772
204.8610368787,0.0067961476
204.9492250134,0.0276281703
205.0374131480,0.0397142796
205.1256012827,0.0390119809
205.2137894174,0.0256040313
205.3019775521,0.0037230159
205.3901656868,-0.0196000285
205.4783538215,-0.0367958292
205.5665419562,-0.0422186729
205.6547300909,-0.0340112457
205.7429182255,-0.0147275969
205.8311063602,0.0094595751
205.9192944949,0.0307400921
206.0074826296,0.042204448
206.0956707643,0.0400841566
206.183858899,0.0250001546
206.2720470337,0.001785292
206.3602351684,-0.0220773946
206.4484233030,-0.0388645000
206.5366114377,-0.0431244565
206.6247995724,-0.0334550986
206.7129877071,-0.0129567290
206.8011758418,0.0117566363
206.8893639765,0.0327022048
206.9775521112,0.0431184356
207.0657402459,0.0396464017
207.1539283805,0.0234251512
207.2421165152,-0.0002828695
207.3303046499,-0.0238072599
207.4184927846,-0.0395498217
207.5066809193,-0.0424548757
207.594869054,-0.0316404448
207.6830571887,-0.0106614777
207.7712453234,0.0136515122
207.8594334580,0.0334277934
207.9476215927,0.0423124023
208.0358097274,0.0375072614
208.1239978621,0.0206648285
208.2121859968,-0.0026803042
208.3003741315,-0.0249361965
208.3885622662,-0.0389207135
208.4767504009,-0.0401962411
208.5649385355,-0.0284841
208.6531266702,-0.0077108273
208.7413148049,0.0152966056
208.8295029396,0.0330645831
208.9176910743,0.0399076553
209.005879209,0.0337477498
209.0940673437,0.0167567663
209.1822554784,-0.0054059096
209.2704436130,-0.0254820487
209.3586317477,-0.0369879891
209.4468198824,-0.0363245761
209.5350080171,-0.0239070699
209.6231961518,-0.0039657932
209.7113842865,0.0168813166
209.7995724212,0.0318319589
209.8877605559,0.0361254966
209.9759486905,0.0285588126
210.0641368252,0.0118311138
210.1523249599,-0.0084098002
210.2405130946,-0.0254752058
210.3287012293,-0.0338409232
210.416889364,-0.0309483717
210.5050774987,-0.0179900882
210.5932656334,0.0005609981
210.6814537680,0.0184796672
210.7696419027,0.0298797619
210.8578300374,0.0311552253
210.9460181721,0.0221189372
211.0342063068,0.0060036077
211.1223944415,-0.0116796149
211.2105825762,-0.0250242388
211.2987707108,-0.0296936612
211.3869588455,-0.0243387988
211.4751469802,-0.0109919882
211.5633351149,0.0056908566
211.6515232496,0.0200380723
211.7397113843,0.0272873630
211.827899519,0.025174538
211.9160876537,0.0146362307
212.0042757883,-0.0005671789
212.0924639230,-0.0151722848
212.1806520577,-0.0242318350
212.2688401924,-0.0247812925
212.3570283271,-0.0168114527
212.4452164618,-0.0032284932
212.5334045965,0.011195372
212.6215927312,0.0214835646
212.7097808658,0.0241602993
212.7979690005,0.0184326616
212.8861571352,0.0064212394
212.9743452699,-0.0076110588
213.0625334046,-0.0187496452
213.1507215393,-0.0231436966
213.238909674,-0.0193295423
213.3270978087,-0.0087125088
213.4152859433,0.0049324425
213.5034740780,0.0167915022
213.5916622127,0.02269857
213.6798503474,0.0205803915
213.7680384821,0.0111858766
213.8562266168,-0.0021744638
213.9444147515,-0.0147917405
214.0326028862,-0.022198428
214.1207910208,-0.0217376018
214.2089791555,-0.0135103822
214.2971672902,-0.0003501805
214.3853554249,0.0131457205
214.4735435596,0.0222088213
214.5617316943,0.0235759727
214.649919829,0.016644071
214.7381079637,0.0037130791
214.8262960983,-0.0107704021
214.9144842330,-0.0217420645
215.0026723677,-0.0252783805
215.0908605024,-0.0199798763
215.1790486371,-0.0075107877
215.2672367718,0.0079272880
215.3554249065,0.0210150625
215.4436130412,0.0271347439
215.5318011758,0.0239898623
215.6199893105,0.0124501409
215.7081774452,-0.0036930572
215.7963655799,-0.018970417
215.8845537146,-0.0280839065
215.9727418493,-0.0277413567
216.060929984,-0.0178248594
216.1491181187,-0.001499334
216.2373062533,0.0157947897
216.3254943880,0.0281630054
216.4136825227,0.0312604614
216.5018706574,0.0238033864
216.5900587921,0.0080791882
216.6782469268,-0.0107603919
216.7664350615,-0.0263958858
216.8546231962,-0.0334538271
216.9428113308,-0.0293523543
217.0309994655,-0.0152334774
217.1191876002,0.0043582084
217.2073757349,0.0229383095
217.2955638696,0.034231214
217.3837520043,0.0342952036
217.471940139,0.022885859
217.5601282737,0.0036037901
217.6483164083,-0.0172404515
217.7365045430,-0.0327036499
217.8246926777,-0.0375242786
217.9128808124,-0.0299063909
218.0010689471,-0.0121830397
218.0892570818,0.0099026855
218.1774452165,0.0290707691
218.2656333511,0.0389035545
218.3538214858,0.0359978246
218.4420096205,0.0211425925
218.5301977552,-0.0008962681
218.6183858899,-0.0229077707
218.7065740246,-0.037599829
218.7947621593,-0.0400255449
218.882950294,-0.0292460777
218.9711384286,-0.008681311
219.0593265633,0.0149728734
219.1475146980,0.0339361554
219.2357028327,0.0419127477
219.3238909674,0.0361795366
219.4120791021,0.0185196222
219.5002672368,-0.005332072
219.5884553715,-0.0275638785
219.6766435061,-0.0408501674
219.7648316408,-0.0407690040
219.8530197755,-0.0272825243
219.9412079102,-0.0047659991
220.0293960449,0.0194180179
220.1175841796,0.0373290497
220.2057723143,0.0430678943
220.293960449,0.0347263238
220.3821485836,0.0150191826
220.4703367183,-0.0095969749
220.5585248530,-0.0310446026
220.6467129877,-0.0422895902
220.7349011224,-0.0396511922
220.8230892571,-0.0240109093
220.9112773918,-0.0005234721
220.9994655265,0.0230920849
221.0876536611,0.0390961610
221.1758417958,0.0422674961
221.2640299305,0.0316184763
221.3522180652,0.0107060733
221.4404061999,-0.0135628699
221.5285943346,-0.0332127371
221.6167824693,-0.0418276772
221.704970604,-0.03666087
221.7931587386,-0.0195094850
221.8813468733,0.0039073415
221.9695350080,0.0258523249
222.0577231427,0.0391383473
222.1459112774,0.0394918308
222.2340994121,0.0269276643
222.3222875468,0.0057095617
222.4104756815,-0.0170943721
222.4986638161,-0.0339763861
222.5868519508,-0.0394627508
222.6750400855,-0.0318949039
222.7632282202,-0.0139399344
222.8514163549,0.0083460887
222.9396044896,0.0275631212
223.0277926243,0.0374244430
223.115980759,0.0348247971
223.2041688936,0.0208257
223.2923570283,0.0002361742
223.3805451630,-0.0200321689
223.4687332977,-0.0332853166
223.5569214324,-0.0352699404
223.6451095671,-0.0255421910
223.7332977018,-0.0075490527
223.8214858365,0.0125781149
223.9096739711,0.0281124765
223.9978621058,0.0339864976
224.0860502405,0.0284463623
224.1742383752,0.0135787922
224.2624265099,-0.0054536524
224.3506146446,-0.022203893
224.4388027793,-0.0311246952
224.5269909139,-0.0294081648
224.6151790486,-0.0178780426
224.7033671833,-0.0006398182
224.7915553180,0.0163731243
224.8797434527,0.0274337969
224.9679315874,0.0289486955
225.0561197221,0.020635355
225.1443078568,0.0055471997
225.2324959914,-0.0110333316
225.3206841261,-0.0234295254
225.4088722608,-0.0275148144
225.4970603955,-0.0220938614
225.5852485302,-0.0092473269
225.6734366649,0.0064430083
225.7616247996,0.0195110608
225.8498129343,0.0255099426
225.9380010689,0.0225236619
226.0261892036,0.0117776722
226.1143773383,-0.0028345928
226.2025654730,-0.0161469819
226.2907536077,-0.0235387748
226.3789417424,-0.0225295113
226.4671298771,-0.0136121912
226.5553180118,-0.0000462851
226.6435061464,0.0133197781
226.7316942811,0.021769777
226.8198824158,0.0223693029
226.9080705505,0.0149851493
226.9962586852,0.0023146135
227.0844468199,-0.0110920848
227.1726349546,-0.0204485852
227.2608230893,-0.0224243216
227.3490112239,-0.0163263335
227.4371993586,-0.0043395873
227.5253874933,0.0092535101
227.6135756280,0.0195872935
227.7017637627,0.0229387087
227.7899518974,0.0180602632
227.8781400321,0.0066348497
227.9663281668,-0.0073046084
228.0545163014,-0.0187844844
228.1427044361,-0.0236534159
228.2308925708,-0.0200715381
228.3190807055,-0.0091864836
228.4072688402,0.0052346349
228.4954569749,0.0181024608
228.5836451096,0.0247957932
228.6718332443,0.0228074878
228.7600213789,0.0126626177
228.8482095136,-0.0022122303
228.9363976483,-0.016645539
229.0245857830,-0.0255184374
229.1127739177,-0.0255667546
229.2009620524,-0.0165618319
229.2891501871,-0.0014571429
229.3773383218,0.0145832967
229.4655264564,0.0259523061
229.5537145911,0.0285491178
229.6419027258,0.0212440540
229.7300908605,0.0063409558
229.8182789952,-0.0111551929
229.9064671299,-0.0252258515
229.9946552646,-0.0309026293
230.0828433993,-0.0260145393
230.1710315339,-0.0120028005
230.2592196686,0.0065067109
230.3474078033,0.0232343907
230.4355959380,0.0323747848
230.5237840727,0.0306088826
230.6119722074,0.0182988345
230.7001603421,-0.0005680874
230.7883484768,-0.0196745298
230.8765366114,-0.0324890491
230.9647247461,-0.0345044037
231.0529128808,-0.0248158679
231.1411010155,-0.0064921008
231.2292891502,0.0143981064
231.3174772849,0.0308013518
231.4056654196,0.0370688792
231.4938535542,0.0308988727
231.5820416889,0.0141677454
231.6702298236,-0.0076357392
231.7584179583,-0.0272174941
231.846606093,-0.0379269163
231.9347942277,-0.0360135432
232.0229823624,-0.021935458
232.1111704971,-0.0002658917
232.1993586317,0.0218004884
232.2875467664,0.0368471421
232.3757349011,0.0397302253
232.4639230358,0.0293395772
232.5521111705,0.0090199222
232.6402993052,-0.014513129
232.7284874399,-0.0334016713
232.8166755746,-0.0412714711
232.9048637092,-0.0353882254
232.9930518439,-0.0176091724
233.0812399786,0.0062095143
233.1694281133,0.0281463844
233.257616248,0.0408535615
233.3458043827,0.0400265748
233.4339925174,0.0258669792
233.5221806521,0.0030343278
233.6103687867,-0.0208916855
233.6985569214,-0.0379327583
233.7867450561,-0.0423849024
233.8749331908,-0.0327342657
233.9631213255,-0.0121700908
234.0513094602,0.0124698262
234.1394975949,0.0329766541
234.2276857296,0.0425173091
234.3158738642,0.037916192
234.4040619989,0.0207127774
234.4922501336,-0.003351616
234.5804382683,-0.0262528758
234.668626403,-0.0403709923
234.7568145377,-0.0410331001
234.8450026724,-0.0280636719
234.9331908071,-0.0058339624
235.0213789417,0.0182141943
235.1095670764,0.0360704706
235.1977552111,0.0418310055
235.2859433458,0.0336556737
235.3741314805,0.0143640256
235.4623196152,-0.0095361163
235.5505077499,-0.0300495739
235.6386958846,-0.0403729645
235.7268840192,-0.0371566614
235.8150721539,-0.0216007845
235.9032602886,0.0009861289
235.9914484233,0.0230030478
236.079636558,0.0371168812
236.1678246927,0.0387125687
236.2560128274,0.0274139276
236.3442009621,0.0071605650
236.4323890967,-0.0151654322
236.5205772314,-0.0320778438
236.6087653661,-0.0380041326
236.6969535008,-0.0311321625
236.7851416355,-0.0139647149
236.8733297702,0.0075843846
236.9615179049,0.0262212830
237.0497060396,0.0357446803
237.1378941742,0.0331192519
237.2260823089,0.0194458608
237.3142704436,-0.0004781628
237.4024585783,-0.0198328129
237.490646713,-0.0321135832
237.5788348477,-0.0333266617
237.6670229824,-0.0232919773
237.7552111170,-0.0056334142
237.8433992517,0.0135153364
237.9315873864,0.0276400388
238.0197755211,0.0320680989
238.1079636558,0.0255180008
238.1961517905,0.0104669976
238.2843399252,-0.0077632036
238.3725280599,-0.0228808864
238.4607161945,-0.0297970151
238.5489043292,-0.0263389929
238.6370924639,-0.0139360348
238.7252805986,0.0029407078
238.8134687333,0.0183801860
238.901656868,0.0270999535
238.9898450027,0.0262531542
239.0780331374,0.0163623496
239.1662212720,0.0010737514
239.2544094067,-0.0141719070
239.3425975414,-0.0240686983
239.4307856761,-0.0252867196
239.5189738108,-0.0175953643
239.6071619455,-0.0038905455
239.6953500802,0.0108776317
239.7835382149,0.0214802638
239.8717263495,0.0242497309
239.9599144842,0.0183479624
240.0481026189,0.0060237497
240.1362907536,-0.0082284001
240.2244788883,-0.0192947165
240.312667023,-0.0232641822
240.4008551577,-0.0188060822
240.4890432924,-0.0076209433
240.5772314270,0.0061962097
240.6654195617,0.0176424989
240.7536076964,0.0226012826
240.8417958311,0.0193124786
240.9299839658,0.0089992399
241.0181721005,-0.0045809453
241.1063602352,-0.0164938695
241.1945483699,-0.0224027412
241.2827365045,-0.0201317792
241.3709246392,-0.010461486
241.4591127739,0.0031405923
241.5473009086,0.0157583387
241.6354890433,0.0227894358
241.723677178,0.0216078234
241.8118653127,0.0125348218
241.9000534474,-0.0012462481
241.9882415820,-0.0148078448
242.0764297167,-0.0232291328
242.1646178514,-0.0233655342
242.2528059861,-0.015010401
242.3409941208,-0.0010147583
242.4291822555,0.0136877151
242.5173703902,0.0238120355
242.6055585249,0.0256077158
242.6937466595,0.0182346765
242.7819347942,0.0041203820
242.8701229289,-0.011845549
242.9583110636,-0.0240044263
243.0464991983,-0.0279246671
243.134687333,-0.0220064427
243.2228754677,-0.0081094231
243.3110636024,0.0090372406
243.3992517370,0.0234460853
243.4874398717,0.0299576423
243.5756280064,0.0260821214
243.6638161411,0.0129344749
243.7520042758,-0.0050849659
243.8401924105,-0.0217659109
243.9283805452,-0.0312264889
244.0165686799,-0.029983511
244.1047568145,-0.0182239679
244.1929449492,0.0001882562
244.2811330839,0.0189866623
244.3693212186,0.0316364097
244.4575093533,0.0336068880
244.545697488,0.0239889616
244.6338856227,0.0058747573
244.7220737573,-0.0146416060
244.8102618920,-0.0305178504
244.8984500267,-0.036185256
244.9866381614,-0.0295018442
245.0748262961,-0.0125476874
245.1630144308,0.0090238371
245.2512025655,0.0278742959
245.3393907002,0.0374825405
245.4275788348,0.0344048146
245.5157669695,0.0195029825
245.6039551042,-0.0022933662
245.6921432389,-0.0236205149
245.7803313736,-0.0371746671
245.8685195083,-0.0382197288
245.956707643,-0.0262396106
246.0448957777,-0.0051612215
246.1330839123,0.0179359128
246.2212720470,0.0352045361
246.3094601817,0.0407048427
246.3976483164,0.0324498133
246.4858364511,0.0131174913
246.5740245858,-0.0108194635
246.6622127205,-0.0312661078
246.7504008552,-0.0412537811
246.8385889898,-0.0373224351
246.9267771245,-0.0207187579
247.0149652592,0.0029991287
247.1031533939,0.0258249282
247.1913415286,0.0400165555
247.2795296633,0.0407304597
247.367717798,0.0276754305
247.4559059327,0.0052274452
247.5440940673,-0.0190392509
247.6322822020,-0.0369157411
247.7204703367,-0.042344868
247.8086584714,-0.0334772366
247.8968466061,-0.0133026479
247.9850347408,0.0113584436
248.0732228755,0.0321673483
248.1614110102,0.0420987591
248.2495991448,0.0378204231
248.3377872795,0.0208143205
248.4259754142,-0.0031337752
248.5141635489,-0.0259066988
248.6023516836,-0.0398174305
248.6905398183,-0.0402116319
248.778727953,-0.0270287425
248.8669160877,-0.0048034311
248.9551042223,0.0188935377
249.0432923570,0.0360414929
249.1314804917,0.0408924814
249.2196686264,0.0319029486
249.3078567611,0.0122279211
249.3960448958,-0.0113822630
249.4842330305,-0.0309036252
249.5724211652,-0.0397745036
249.6606092998,-0.0351071749
249.7487974345,-0.0186321154
249.8369855692,0.0039335910
249.9251737039,0.0248725703
250.0133618386,0.0371154048
250.1015499733,0.0366333772
250.189738108,0.0237699159
250.2779262427,0.0030711505
250.3661143773,-0.0183159782
250.4543025120,-0.0331158751
250.5424906467,-0.0364052326
250.6306787814,-0.0272570221
250.7188669161,-0.0089999891
250.8070550508,0.0119822903
250.8952431855,0.0284844306
250.9834313201,0.0349589716
251.0716194548,0.0293848192
251.1598075895,0.0139002039
251.2479957242,-0.0060000311
251.3361838589,-0.0234114269
251.4243719936,-0.0324187058
251.5125601283,-0.0301091648
251.600748263,-0.0175187831
251.6889363976,0.0007961693
251.7771245323,0.0183995274
251.8653126670,0.0292375512
251.9535008017,0.0297242200
252.0416889364,0.0199328808
252.1298770711,0.0034995916
252.2180652058,-0.0137107207
252.3062533405,-0.0256935627
252.3944414751,-0.0284005061
252.4826296098,-0.0211095265
252.5708177445,-0.0066105334
252.6590058792,0.0098409066
252.7471940139,0.0224192280
252.8353821486,0.0267884466
252.9235702833,0.0215959372
253.011758418,0.0088926016
253.0999465526,-0.0066534180
253.1881346873,-0.0194591448
253.2763228220,-0.0250259914
253.3645109567,-0.021518884
253.4526990914,-0.0103734719
253.5408872261,0.0042677248
253.6290753608,0.0170788204
253.7172634955,0.0234788048
253.8054516301,0.0212651455
253.8936397648,0.0113714786
253.9818278995,-0.0025064520
254.0700160342,-0.0152728687
254.1582041689,-0.0222903940
254.2463923036,-0.0210555428
254.3345804383,-0.0120867940
254.422768573,0.0012828625
254.5109567076,0.0141296210
254.5991448423,0.0217378913
254.6873329770,0.0213196886
254.7755211117,0.0130267332
254.8637092464,-0.0001062271
254.9518973811,-0.0132630996
255.0400855158,-0.0215986372
255.1282736505,-0.0220087093
255.2164617851,-0.0142735392
255.3046499198,-0.0011567264
255.3928380545,0.0125749882
255.4810261892,0.0218686603
255.5692143239,0.0232320346
255.6574024586,0.0160367199
255.7455905933,0.0027907558
255.833778728,-0.0117332442
255.9219668626,-0.0222138440
256.0101549973,-0.0247272763
256.0983431320,-0.0182059836
256.1865312667,-0.0048611411
256.2747194014,0.0105825095
256.3629075361,0.0225564579
256.4510956708,0.0266330864
256.5392838055,0.0211368459
256.6274719401,0.0078131744
256.7156600748,-0.008710049
256.8038482095,-0.0225233149
256.8920363442,-0.0285583914
256.9802244789,-0.0244556174
257.0684126136,-0.0114605802
257.1566007483,0.0059815027
257.244788883,0.0217564145
257.3329770176,0.0301944646
257.4211651523,0.0280852831
257.5093532870,0.0159093943
257.5975414217,-0.002223167
